"time" "x" "y" "speed" "angle"
"424" NA NA NA NA NA
"425" NA NA NA NA NA
"426" NA NA NA NA NA
"427" NA NA NA NA NA
"428" NA NA NA NA NA
"429" NA NA NA NA NA
"430" NA NA NA NA NA
"431" NA NA NA NA NA
"432" NA NA NA NA NA
"433" NA NA NA NA NA
"434" NA NA NA NA NA
"435" NA NA NA NA NA
"436" NA NA NA NA NA
"437" NA NA NA NA NA
"438" NA NA NA NA NA
"439" NA NA NA NA NA
"440" NA NA NA NA NA
"441" NA NA NA NA NA
"442" NA NA NA NA NA
"443" NA NA NA NA NA
"444" NA NA NA NA NA
"445" NA NA NA NA NA
"446" NA NA NA NA NA
"447" NA NA NA NA NA
"448" NA NA NA NA NA
"449" NA NA NA NA NA
"450" NA NA NA NA NA
"451" NA NA NA NA NA
"452" NA NA NA NA NA
"453" NA NA NA NA NA
"454" NA NA NA NA NA
"455" NA NA NA NA NA
"456" NA NA NA NA NA
"457" NA NA NA NA NA
"458" NA NA NA NA NA
"459" NA NA NA NA NA
"460" NA NA NA NA NA
"461" NA NA NA NA NA
"462" NA NA NA NA NA
"463" NA NA NA NA NA
"464" NA NA NA NA NA
"465" NA NA NA NA NA
"466" NA NA NA NA NA
"467" NA NA NA NA NA
"468" NA NA NA NA NA
"469" NA NA NA NA NA
"470" NA NA NA NA NA
"471" NA NA NA NA NA
"472" NA NA NA NA NA
"473" NA NA NA NA NA
"474" NA NA NA NA NA
"475" NA NA NA NA NA
"476" NA NA NA NA NA
"477" NA NA NA NA NA
"478" NA NA NA NA NA
"479" NA NA NA NA NA
"480" NA NA NA NA NA
"481" NA NA NA NA NA
"482" NA NA NA NA NA
"483" NA NA NA NA NA
"484" NA NA NA NA NA
"485" NA NA NA NA NA
"486" NA NA NA NA NA
"487" NA NA NA NA NA
"488" NA NA NA NA NA
"489" NA NA NA NA NA
"490" NA NA NA NA NA
"491" NA NA NA NA NA
"492" NA NA NA NA NA
"493" NA NA NA NA NA
"494" NA NA NA NA NA
"495" NA NA NA NA NA
"496" NA NA NA NA NA
"497" NA NA NA NA NA
"498" NA NA NA NA NA
"499" NA NA NA NA NA
"500" NA NA NA NA NA
"501" NA NA NA NA NA
"502" NA NA NA NA NA
"503" NA NA NA NA NA
"504" NA NA NA NA NA
"505" NA NA NA NA NA
"506" NA NA NA NA NA
"507" NA NA NA NA NA
"508" NA NA NA NA NA
"509" NA NA NA NA NA
"510" NA NA NA NA NA
"511" NA NA NA NA NA
"512" NA NA NA NA NA
"513" NA NA NA NA NA
"514" NA NA NA NA NA
"515" NA NA NA NA NA
"516" NA NA NA NA NA
"517" NA NA NA NA NA
"518" NA NA NA NA NA
"519" NA NA NA NA NA
"520" NA NA NA NA NA
"521" NA NA NA NA NA
"522" NA NA NA NA NA
"523" NA NA NA NA NA
"524" NA NA NA NA NA
"525" NA NA NA NA NA
"526" NA NA NA NA NA
"527" NA NA NA NA NA
"528" NA NA NA NA NA
"529" NA NA NA NA NA
"530" NA NA NA NA NA
"531" NA NA NA NA NA
"532" NA NA NA NA NA
"533" NA NA NA NA NA
"534" NA NA NA NA NA
"535" NA NA NA NA NA
"536" NA NA NA NA NA
"537" NA NA NA NA NA
"538" NA NA NA NA NA
"539" NA NA NA NA NA
"540" NA NA NA NA NA
"541" NA NA NA NA NA
"542" NA NA NA NA NA
"543" NA NA NA NA NA
"544" NA NA NA NA NA
"545" NA NA NA NA NA
"546" NA NA NA NA NA
"547" NA NA NA NA NA
"548" NA NA NA NA NA
"549" NA NA NA NA NA
"550" NA NA NA NA NA
"551" NA NA NA NA NA
"552" NA NA NA NA NA
"553" NA NA NA NA NA
"554" NA NA NA NA NA
"555" NA NA NA NA NA
"556" NA NA NA NA NA
"557" NA NA NA NA NA
"558" NA NA NA NA NA
"559" NA NA NA NA NA
"560" NA NA NA NA NA
"561" NA NA NA NA NA
"562" NA NA NA NA NA
"563" NA NA NA NA NA
"564" NA NA NA NA NA
"565" NA NA NA NA NA
"566" NA NA NA NA NA
"567" NA NA NA NA NA
"568" NA NA NA NA NA
"569" NA NA NA NA NA
"570" NA NA NA NA NA
"571" NA NA NA NA NA
"572" NA NA NA NA NA
"573" NA NA NA NA NA
"574" NA NA NA NA NA
"575" NA NA NA NA NA
"576" NA NA NA NA NA
"577" NA NA NA NA NA
"578" NA NA NA NA NA
"579" NA NA NA NA NA
"580" NA NA NA NA NA
"581" NA NA NA NA NA
"582" NA NA NA NA NA
"583" NA NA NA NA NA
"584" NA NA NA NA NA
"585" NA NA NA NA NA
"586" NA NA NA NA NA
"587" NA NA NA NA NA
"588" NA NA NA NA NA
"589" NA NA NA NA NA
"590" NA NA NA NA NA
"591" NA NA NA NA NA
"592" NA NA NA NA NA
"593" NA NA NA NA NA
"594" NA NA NA NA NA
"595" NA NA NA NA NA
"596" NA NA NA NA NA
"597" NA NA NA NA NA
"598" NA NA NA NA NA
"599" NA NA NA NA NA
"600" NA NA NA NA NA
"601" NA NA NA NA NA
